"time_ms","env"
10,0
20,0
30,0
40,0
50,0
60,0
70,0
80,0
90,0
100,0.000325542837303962
110,0.000324277257019907
120,0.000323101907531432
130,0.000322092465322406
140,0.000321340065757162
150,0.000320852612031803
160,0.00032063130228114
170,0.000320697102283903
180,0.000320939086543486
190,0.000321184271438468
200,0.000321422437560611
210,0.000321682187973428
220,0.000322008173615813
230,0.00032239994897107
240,0.000322867945338299
250,0.000323368612296559
260,0.000323906024303054
270,0.000324512097650102
280,0.000325101031058003
290,0.000325634544760475
300,0.000326076828761484
310,0.000326300574214376
320,0.000326254472097821
330,0.000325908104867825
340,0.000325210358967787
350,0.000324198832244273
360,0.000322975551932855
370,0.000321616478876617
380,0.000320244234648864
390,0.000319040470526899
400,0.000318076686409821
410,0.000317456936214772
420,0.000317184734563449
430,0.000317235540628392
440,0.000317549082868049
450,0.000318045063592588
460,0.000318575537952667
470,0.000318993966155515
480,0.000319198849152978
490,0.000319174387967441
500,0.000318964929982185
510,0.000318730483985432
520,0.000318462372152863
530,0.000318188814731405
540,0.00031800739722457
550,0.000317967260519012
560,0.00031808501906762
570,0.000318357376880008
580,0.000318739351100939
590,0.000319171629570915
600,0.000319620861207923
610,0.000320056554245626
620,0.000320488894773422
630,0.000321022434611119
640,0.000321625075863339
650,0.000322135622318501
660,0.000322489917512523
670,0.000322717748183542
680,0.000322935554798547
690,0.000323120030727725
700,0.0003233061949643
710,0.00032348653258966
720,0.000323718297470684
730,0.000323993706732926
740,0.00032441087785364
750,0.000325101309642706
760,0.000325980019922064
770,0.000326987322059803
780,0.000327934277472724
790,0.000328599459847459
800,0.000328899841696078
810,0.000328896969600262
820,0.000328798404531917
830,0.000328744799934699
840,0.000328779039415962
850,0.000329033797433422
860,0.000329375634481741
870,0.000329574286521494
880,0.000329400183751685
890,0.000328962735602938
900,0.000328432761416035
910,0.00032785058490215
920,0.000327226922072694
930,0.000326642146934849
940,0.000325994756138476
950,0.000325127515580378
960,0.00032414030867172
970,0.000323235219514323
980,0.000322709786446028
990,0.00032275601143165
1000,0.000323337910221739
1010,0.00032424018229177
1020,0.000325211693823118
1030,0.000325944544328005
1040,0.000326350764654065
1050,0.000326356963445907
1060,0.000326139419157083
1070,0.000325859603900732
1080,0.000325647931649279
1090,0.000325504182347358
1100,0.000326617414516797
1110,0.000334251756644976
1120,0.00037398851820476
1130,0.000490266081653718
1140,0.000731498585406416
1150,0.00113870014469474
1160,0.00173515342364379
1170,0.00250640313563543
1180,0.00340708145761606
1190,0.0043899887094579
1200,0.00540210928518286
1210,0.00638864555867597
1220,0.00729800669549886
1230,0.00809599256559452
1240,0.00877322690604961
1250,0.00933834785698733
1260,0.00982290791487904
1270,0.01028629068695
1280,0.0108193879175813
1290,0.0115301027121239
1300,0.0125011332967396
1310,0.0137774547776881
1320,0.0153951506447726
1330,0.0173984644234178
1340,0.0197508011846339
1350,0.0223327634069301
1360,0.0250266887577787
1370,0.0277507347914846
