"time_ms","F0"
5,0
15,0
25,0
35,0
45,0
55,0
65,0
75,0
85,0
95,0
105,0
115,0
125,0
135,0
145,0
155,0
165,0
175,0
185,0
195,0
205,0
215,0
225,0
235,0
245,0
255,0
265,0
275,0
285,0
295,0
305,0
315,0
325,0
335,0
345,0
355,0
365,0
375,0
385,0
395,0
405,0
415,0
425,0
435,0
445,0
455,0
465,0
475,0
485,0
495,0
505,0
515,0
525,0
535,0
545,0
555,0
565,0
575,0
585,0
595,0
605,0
615,0
625,0
635,0
645,0
655,0
665,0
675,0
685,0
695,0
705,0
715,0
725,0
735,0
745,0
755,0
765,0
775,0
785,0
795,0
805,0
815,0
825,0
835,0
845,0
855,0
865,0
875,0
885,0
895,0
905,0
915,0
925,0
935,0
945,0
955,0
965,0
975,0
985,0
995,0
1005,0
1015,0
1025,0
1035,0
1045,0
1055,0
1065,0
1075,0
1085,0
1095,0
1105,0
1115,0
1125,0
1135,0
1145,0
1155,0
1165,0
1175,0
1185,0
1195,0
1205,0
1215,0
1225,0
1235,0
1245,0
1255,0
1265,0
1275,0
1285,0
1295,0
1305,0
1315,0
1325,0
1335,0
1345,0
1355,0
1365,0
1375,0
1385,0
1395,0
1405,0
1415,0
1425,0
1435,0
1445,0
1455,0
1465,0
1475,0
1485,0
1495,0
1505,0
1515,0
1525,0
1535,0
1545,0
1555,0
1565,0
1575,0
1585,0
1595,0
1605,0
1615,0
1625,0
1635,0
1645,0
1655,0
1665,0
1675,0
1685,0
1695,0
1705,0
1715,0
1725,0
1735,0
1745,0
1755,0
1765,0
1775,0
1785,0
1795,0
1805,0
1815,0
1825,0
1835,225.173278808594
1845,220.196105957031
1855,221.464996337891
1865,219.440063476562
1875,216.992065429688
1885,217.578125
1895,216.833801269531
1905,220.157180786133
1915,221.728210449219
1925,219.439666748047
1935,217.951766967773
1945,214.698059082031
1955,215.168869018555
1965,213.441741943359
1975,216.12190246582
1985,215.680862426758
1995,211.485763549805
2005,208.671646118164
2015,213.20979309082
2025,219.252838134766
2035,223.77685546875
2045,219.929306030273
2055,220.277160644531
2065,216.770431518555
2075,210.312927246094
2085,217.788284301758
2095,216.87629699707
2105,214.989364624023
2115,0
2125,219.219940185547
2135,216.412200927734
2145,215.748519897461
2155,216.690200805664
2165,219.535903930664
2175,221.8232421875
2185,222.05061340332
2195,224.852264404297
2205,230.721939086914
2215,245.948440551758
2225,0
2235,0
2245,0
2255,0
2265,0
2275,0
2285,127.792175292969
2295,134.056137084961
2305,132.949188232422
2315,0
2325,0
2335,0
2345,0
2355,0
2365,0
2375,0
2385,0
2395,0
2405,0
2415,0
2425,0
2435,222.192977905273
2445,221.78157043457
2455,225.457885742188
2465,230.526702880859
2475,242.442092895508
2485,247.069931030273
2495,0
2505,0
2515,0
2525,0
2535,0
2545,0
2555,0
2565,0
2575,0
2585,0
2595,0
2605,0
2615,0
2625,0
2635,0
2645,0
2655,0
2665,0
2675,203.040374755859
2685,207.310302734375
2695,210.097244262695
2705,196.48811340332
2715,201.418029785156
2725,212.180191040039
2735,211.071411132812
2745,210.67903137207
2755,214.32307434082
2765,214.876129150391
2775,211.3994140625
2785,211.23274230957
2795,207.341552734375
2805,215.81217956543
2815,214.948425292969
2825,211.76725769043
2835,212.287612915039
2845,213.848205566406
2855,212.647583007812
2865,218.039352416992
2875,215.610214233398
2885,217.703536987305
2895,214.020980834961
2905,214.945419311523
2915,214.357482910156
2925,222.053024291992
2935,229.234344482422
2945,224.803939819336
2955,235.615325927734
2965,240.955383300781
2975,248.795974731445
2985,249.66325378418
2995,257.136932373047
3005,0
3015,260.494476318359
3025,252.857894897461
3035,265.940246582031
