"","File","time_ms","env","F0","TP","Word","Gestural_Prom","Prosodic_Prom","Syll_num","Syll","Participant","Language","Item_type","Item_num","Focus","Gender","Age","Native_language"
"1","G11_P_02_F",15,0,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"2","G11_P_02_F",25,0,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"3","G11_P_02_F",35,0,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"4","G11_P_02_F",45,0,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"5","G11_P_02_F",55,0,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"6","G11_P_02_F",65,0,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"7","G11_P_02_F",75,0,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"8","G11_P_02_F",85,0,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"9","G11_P_02_F",95,0.000207825559971068,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"10","G11_P_02_F",105,0.000415961824333547,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"11","G11_P_02_F",115,0.000416584330090534,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"12","G11_P_02_F",125,0.000417200397253256,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"13","G11_P_02_F",135,0.000417774806124236,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"14","G11_P_02_F",145,0.000418282528875839,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"15","G11_P_02_F",155,0.000418686596166718,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"16","G11_P_02_F",165,0.000418914590744688,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"17","G11_P_02_F",175,0.000418916950141862,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"18","G11_P_02_F",185,0.000418661713827216,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"19","G11_P_02_F",195,0.00041811920249671,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"20","G11_P_02_F",205,0.000417322508767598,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"21","G11_P_02_F",215,0.00041640847281579,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"22","G11_P_02_F",225,0.00041546236303101,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"23","G11_P_02_F",235,0.000414518048308175,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"24","G11_P_02_F",245,0.000413738124378253,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"25","G11_P_02_F",255,0.000413234431490376,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"26","G11_P_02_F",265,0.000412925127452553,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"27","G11_P_02_F",275,0.00041273524347179,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"28","G11_P_02_F",285,0.000412774722849873,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"29","G11_P_02_F",295,0.000413173779467746,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"30","G11_P_02_F",305,0.00041386820752516,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"31","G11_P_02_F",315,0.000414706717747069,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"32","G11_P_02_F",325,0.000415574775426381,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"33","G11_P_02_F",335,0.000416384576072437,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"34","G11_P_02_F",345,0.000417043531948967,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"35","G11_P_02_F",355,0.000417521450551726,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"36","G11_P_02_F",365,0.000417863472053014,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"37","G11_P_02_F",375,0.000418108545576,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"38","G11_P_02_F",385,0.000418297799331814,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"39","G11_P_02_F",395,0.000418486472330336,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"40","G11_P_02_F",405,0.000418711510744198,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"41","G11_P_02_F",415,0.000418952381884891,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"42","G11_P_02_F",425,0.000419168683145209,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"43","G11_P_02_F",435,0.000419369286623941,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"44","G11_P_02_F",445,0.000419532346246728,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"45","G11_P_02_F",455,0.000419615250711481,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"46","G11_P_02_F",465,0.000419636615017375,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"47","G11_P_02_F",475,0.000419662538741522,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"48","G11_P_02_F",485,0.000419688179800227,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"49","G11_P_02_F",495,0.000419614555340234,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"50","G11_P_02_F",505,0.000419380259744442,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"51","G11_P_02_F",515,0.000419003269742197,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"52","G11_P_02_F",525,0.000418506175813152,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"53","G11_P_02_F",535,0.000417912119508299,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"54","G11_P_02_F",545,0.00041730437453659,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"55","G11_P_02_F",555,0.00041674182094321,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"56","G11_P_02_F",565,0.000416279575844238,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"57","G11_P_02_F",575,0.00041605032315534,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"58","G11_P_02_F",585,0.000416194275503182,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"59","G11_P_02_F",595,0.000416837106177034,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"60","G11_P_02_F",605,0.000418014516870711,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"61","G11_P_02_F",615,0.000419590047969017,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"62","G11_P_02_F",625,0.000421350733692468,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"63","G11_P_02_F",635,0.000423072148725424,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"64","G11_P_02_F",645,0.000424502795555486,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"65","G11_P_02_F",655,0.000425414219251084,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"66","G11_P_02_F",665,0.000425685815887438,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"67","G11_P_02_F",675,0.000425338851756755,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"68","G11_P_02_F",685,0.000424927615590936,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"69","G11_P_02_F",695,0.000426367594037766,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"70","G11_P_02_F",705,0.000433510767944495,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
"71","G11_P_02_F",715,0.00045165626972133,0,"","","","","1","",11,"German","practice",2,"filler","female",22,"German"
